-0.396910469	0.1443310796	0.2886621593	0.9742347876	1.407228027	1.89434542	2.345380044	2.958787133	0.5592829336
0.4915343219	0.7782626763	0.9421074503	0.9421074503	0.9421074503	0.9421074503	0.9421074503	0.8806656601	0.9216268536
-0.07073409561	0.4951386693	0.5894507968	1.249635689	1.697618295	2.192756964	2.805785793	3.607438876	0.8016530836
-0.2640803121	0.2160657099	0.4081241187	0.6001825275	0.744226334	0.8642628395	0.9362847428	1.032313947	0.9122774417
0.219428505	0.6582855151	0.7070474051	1.21904725	1.389713865	1.535999535	1.731047095	2.023618435	0.8777140201
-0.171852876	-0.3191553411	-0.2700545194	-0.515558628	-0.5892098605	-0.687411504	-0.7610627365	-0.8347139691	-0.7856131474
0.123275157	0.369825471	0.369825471	0.7643059733	0.8629260989	1.035511319	1.183441507	1.356026727	0.7149959105
-0.2970076736	0	0.1732544763	0.2722570342	0.371259592	0.4950127894	0.5692647078	0.7177685446	0.5445140683
0.3740802934	0.02493868622	-0.1745708036	-0.2992642347	-0.4239576658	-0.5735897832	-0.6982832143	-0.8229766454	-0.6982832143
0.1996588745	0.3743603896	0.4741898268	0.4991471861	0.5490619048	0.6239339827	0.6239339827	0.7237634199	0.5989766234
0.1249994661	0.1749992525	0.07499967965	0.2749988254	0.3249986118	0.3749983982	0.4249981847	0.4249981847	0.69999701
-0.1749992067	0	0.1249994334	0.1499993201	0.1999990934	0.2749987535	0.2999986401	0.3749983002	0.2499988668
0.02497529153	0.02497529153	-0.0749258746	0.0749258746	0.1248764577	0.1248764577	0.1748270407	0.1748270407	0.5494564137
-0.124910461	0.0249820922	0.1498925532	0.124910461	0.1748746454	0.2248388298	0.249820922	0.2997851064	0.1998567376
0.1743021034	0.1743021034	0.07470090145	0.2241027043	0.2490030048	0.2739033053	0.2739033053	0.2739033053	0.7968096154
-0.07477306055	0.02492435352	0.1246217676	0.09969741406	0.1246217676	0.1744704746	0.1744704746	0.2243191816	0.07477306055
-0.07436154591	-0.07436154591	-0.1735102738	-0.04957436394	-0.04957436394	-0.04957436394	-0.04957436394	-0.02478718197	0.4461692755
0.04966242315	0.0993248463	0.2234809042	0.1489872695	0.1986496926	0.1986496926	0.1986496926	0.2234809042	0.04966242315
-0.1480873414	-0.1480873414	-0.2468122356	-0.1480873414	-0.1480873414	-0.1480873414	-0.1480873414	-0.09872489425	0.394899577
-0.0989536297	-0.04947681485	0.04947681485	0	0.02473840742	0	0	0	-0.2473840742
